transaction_id,customer_id,transaction_date,transaction_status,coupon_name,burn_date,branch_id
2979,877,2023-11-23,subscribed,OVV-924,,10
2980,404,2022-09-19,burned,Sqv-889,2022-12-06,3
2981,628,2024-06-12,subscribed,hwo-369,,5
2982,855,2023-07-10,subscribed,VWI-897,,3
2983,266,2023-11-27,subscribed,xsB-226,,10
2984,315,2023-03-30,burned,yDh-694,2023-06-01,5
2985,715,2023-07-09,burned,UVl-828,2023-08-05,1
2986,41,2023-11-15,subscribed,gAO-922,,6
2987,105,2022-04-21,subscribed,Xjq-328,,10
2988,901,2022-05-28,subscribed,Ikm-043,,4
2989,890,2024-02-20,subscribed,zJy-266,,4
2990,193,2024-02-15,subscribed,hgr-128,,8
2991,401,2023-05-22,burned,Uqe-418,2023-05-28,2
2992,278,2022-08-08,subscribed,rZL-766,,4
2993,354,2024-03-24,subscribed,zUo-864,,2
2994,749,2024-04-25,subscribed,wsL-644,,1
2995,937,2024-03-04,burned,Zvs-044,2024-03-05,10
2996,733,2023-08-10,burned,rjM-644,2023-08-31,3
2997,580,2024-03-09,subscribed,loE-857,,8
2998,709,2024-04-19,burned,VSR-823,2024-06-16,6
2999,256,2024-02-27,burned,Cch-417,2024-03-14,7
3000,651,2022-11-10,burned,nvv-719,2023-01-15,2
3001,824,2023-08-07,burned,vZb-011,2023-08-31,6
3002,947,2022-04-19,burned,kmS-523,2022-05-13,8
3003,661,2024-05-15,burned,Hby-380,2024-07-29,8
3004,99,2024-02-14,subscribed,PoG-767,,4
3005,588,2023-09-25,burned,Onb-489,2023-09-26,6
3006,282,2024-01-01,burned,xNA-313,2024-01-29,5
3007,883,2024-03-10,subscribed,vQw-534,,9
3008,403,2024-01-16,subscribed,WyI-154,,8
3009,109,2024-03-25,subscribed,pcG-782,,2
3010,700,2022-07-09,subscribed,ZGG-628,,7
3011,199,2023-12-19,burned,pIh-718,2024-03-08,7
3012,303,2023-08-19,burned,HxB-224,2023-09-30,1
3013,327,2024-05-06,burned,ylc-785,2024-07-27,1
3014,154,2024-07-04,burned,Gey-517,2024-08-03,4
3015,552,2022-03-06,subscribed,yTL-411,,5
3016,645,2023-10-18,burned,msx-870,2023-12-06,4
3017,405,2023-01-07,burned,JXd-939,2023-01-10,7
3018,462,2024-02-17,subscribed,Bcl-750,,3
3019,132,2023-08-09,burned,OQH-577,2023-08-18,7
3020,791,2023-06-05,burned,VYu-317,2023-07-27,8
3021,874,2023-05-23,burned,ObY-249,2023-05-29,6
3022,84,2023-04-27,burned,aVN-809,2023-07-03,6
3023,399,2024-04-21,subscribed,WyW-717,,8
3024,754,2023-11-28,subscribed,RVk-886,,8
3025,628,2023-12-12,subscribed,MXe-444,,7
3026,109,2024-04-11,subscribed,RjY-851,,6
3027,221,2023-10-13,subscribed,Rss-226,,6
3028,904,2024-05-27,burned,nEH-859,2024-08-16,10
3029,553,2023-06-07,burned,EGl-905,2023-08-05,6
3030,368,2024-06-25,subscribed,WPx-321,,8
3031,147,2024-06-25,subscribed,Sio-293,,1
3032,112,2022-03-01,subscribed,QDt-498,,5
3033,615,2023-04-02,burned,InB-108,2023-05-08,3
3034,558,2022-12-15,subscribed,XIG-644,,8
3035,924,2024-04-29,burned,Hhe-440,2024-06-29,6
3036,494,2024-05-30,burned,RzW-196,2024-06-08,2
3037,505,2023-09-04,burned,nYL-144,2023-10-05,7
3038,475,2024-07-10,burned,jiJ-039,2024-07-11,7
3039,836,2022-08-07,subscribed,wBV-762,,5
3040,890,2022-03-21,burned,TQJ-572,2022-06-08,8
3041,271,2024-04-04,burned,kkF-665,2024-06-02,5
3042,995,2024-07-06,subscribed,isE-568,,1
3043,421,2024-02-12,burned,BrL-956,2024-04-23,9
3044,897,2022-06-26,burned,xrZ-212,2022-09-22,4
3045,707,2024-03-14,burned,jiy-684,2024-03-21,2
3046,367,2024-05-02,subscribed,FLq-470,,4
3047,280,2024-02-16,burned,AvZ-159,2024-02-20,9
3048,283,2024-05-19,burned,xlK-255,2024-07-07,2
3049,40,2023-02-03,subscribed,hVP-439,,4
3050,959,2022-10-03,subscribed,MOn-026,,2
3051,189,2022-12-29,burned,PaK-021,2022-12-31,5
3052,164,2023-09-28,burned,ivg-657,2023-11-28,3
3053,994,2024-06-28,subscribed,TpF-115,,10
3054,989,2022-12-01,burned,zmc-973,2022-12-13,2
3055,536,2022-12-13,subscribed,bGT-183,,9
3056,536,2024-02-29,burned,XgQ-047,2024-05-03,5
3057,4,2023-01-15,subscribed,NjO-762,,10
3058,835,2024-03-23,burned,yhl-994,2024-05-26,5
3059,290,2024-04-08,subscribed,zGR-970,,1
3060,953,2024-03-07,subscribed,Zpd-221,,6
3061,433,2024-04-15,subscribed,bSy-095,,7
3062,471,2024-05-10,subscribed,Rjl-587,,1
3063,181,2024-05-24,subscribed,FUo-889,,9
3064,248,2024-04-02,burned,ncv-985,2024-04-05,8
3065,628,2023-06-28,burned,giS-536,2023-08-30,8
3066,279,2024-04-25,subscribed,thA-387,,7
3067,877,2022-10-31,burned,QcJ-625,2022-12-19,5
3068,581,2024-02-17,burned,tSy-015,2024-05-01,3
3069,863,2024-03-02,burned,suH-408,2024-03-17,9
3070,254,2024-06-06,burned,DfK-180,2024-09-01,7
3071,181,2024-05-12,burned,dBe-899,2024-05-29,10
3072,830,2024-07-10,burned,Qwo-178,2024-08-23,10
3073,681,2024-06-24,subscribed,mNe-533,,8
3074,825,2024-05-29,burned,nel-082,2024-08-24,6
3075,509,2023-10-14,burned,Rqj-844,2023-12-02,5
3076,761,2024-06-02,burned,jlL-991,2024-07-28,8
3077,700,2023-04-15,subscribed,vCS-299,,3
3078,566,2024-01-12,burned,veH-314,2024-02-21,7
3079,326,2024-07-09,burned,kDF-476,2024-09-12,2
3080,357,2024-06-11,burned,lRZ-510,2024-06-23,3
3081,825,2023-12-18,subscribed,CAp-012,,2
3082,650,2024-04-27,burned,ULR-743,2024-07-19,5
3083,680,2024-01-11,subscribed,KvB-983,,7
3084,391,2022-08-24,burned,QGG-952,2022-09-03,10
3085,615,2023-02-20,subscribed,Rhz-933,,10
3086,934,2024-01-06,subscribed,qEX-313,,1
3087,85,2023-12-11,subscribed,ZFq-547,,10
3088,317,2024-07-03,burned,hIP-568,2024-08-17,9
3089,212,2023-12-30,subscribed,EWI-835,,1
3090,515,2023-06-01,subscribed,qSo-057,,1
3091,384,2023-02-07,subscribed,ydO-544,,10
3092,691,2024-05-08,subscribed,KWj-751,,8
3093,342,2024-06-24,burned,ppB-112,2024-09-17,6
3094,815,2023-12-03,burned,Ysz-977,2024-01-11,6
3095,964,2024-03-31,burned,dtF-802,2024-04-17,9
3096,988,2024-03-03,burned,vNa-032,2024-03-08,4
3097,844,2022-07-30,subscribed,IAn-965,,8
3098,38,2022-05-16,burned,VMs-330,2022-08-10,4
3099,511,2023-09-06,subscribed,Nij-270,,2
3100,420,2023-02-23,burned,XCU-003,2023-04-26,8
3101,751,2024-06-19,burned,adH-028,2024-07-02,7
3102,169,2023-08-29,burned,JhD-404,2023-08-30,4
3103,965,2024-01-10,subscribed,vcP-718,,9
3104,909,2024-05-26,burned,Xaj-953,2024-07-21,9
3105,343,2024-06-12,burned,cHX-739,2024-07-02,8
3106,826,2023-09-12,burned,eLI-899,2023-11-09,1
3107,306,2024-01-17,subscribed,Jfq-029,,7
3108,542,2024-05-19,burned,WPJ-939,2024-08-02,5
3109,702,2024-04-27,burned,fwd-002,2024-05-25,7
3110,869,2024-07-07,subscribed,ppP-470,,9
3111,537,2022-08-25,subscribed,SqI-624,,2
3112,112,2023-01-05,burned,Kbu-045,2023-02-17,4
3113,411,2023-06-21,burned,fjx-982,2023-07-14,4
3114,947,2023-03-25,burned,rjo-745,2023-05-24,2
3115,206,2023-07-05,subscribed,qVc-720,,3
3116,185,2024-06-07,subscribed,rPx-681,,8
3117,382,2024-06-19,subscribed,alw-845,,9
3118,496,2022-09-27,burned,sIT-682,2022-12-16,6
3119,379,2023-12-23,subscribed,bfm-702,,10
3120,47,2024-05-24,burned,Qbv-185,2024-07-24,2
3121,886,2023-07-01,subscribed,GVJ-589,,2
3122,740,2023-07-03,subscribed,auW-207,,7
3123,551,2023-11-16,subscribed,djd-442,,8
3124,528,2022-07-16,burned,Rhg-059,2022-08-14,8
3125,504,2024-02-29,burned,mPd-070,2024-05-01,6
3126,22,2024-03-26,burned,KTo-239,2024-04-19,10
3127,213,2024-05-06,burned,dsc-800,2024-06-27,8
3128,310,2024-03-20,subscribed,VBc-683,,1
3129,661,2024-01-08,burned,xEV-323,2024-01-17,9
3130,968,2022-05-31,subscribed,LMp-622,,1
3131,753,2024-02-12,burned,OUh-938,2024-03-18,3
3132,272,2024-02-11,burned,fPs-170,2024-03-18,9
3133,571,2023-08-18,subscribed,wYa-220,,5
3134,799,2024-06-25,subscribed,aYW-380,,9
3135,938,2023-03-10,burned,CMB-623,2023-04-21,9
3136,202,2023-12-10,burned,Vht-193,2024-01-02,6
3137,32,2024-02-29,subscribed,dKk-029,,1
3138,443,2024-04-23,subscribed,rbj-932,,10
3139,162,2022-12-22,subscribed,Czt-392,,7
3140,767,2024-04-14,subscribed,xHV-195,,6
3141,254,2024-04-29,subscribed,LUo-632,,9
3142,521,2024-04-15,burned,Gdk-546,2024-04-25,7
3143,977,2023-12-15,burned,Apv-321,2024-03-01,4
3144,651,2022-01-04,burned,rei-675,2022-02-04,7
3145,480,2023-02-03,burned,eVR-926,2023-03-14,2
3146,10,2024-01-11,subscribed,yRt-472,,6
3147,726,2024-07-11,subscribed,qcK-721,,6
3148,505,2022-07-13,subscribed,ERn-478,,2
3149,785,2024-01-06,burned,jlI-160,2024-03-03,4
3150,836,2023-02-26,subscribed,ZSI-383,,8
3151,560,2023-02-27,subscribed,COu-162,,8
3152,436,2023-11-29,burned,xMy-360,2023-12-04,8
3153,111,2024-04-25,burned,SIe-869,2024-05-07,8
3154,153,2024-05-30,burned,yxu-335,2024-07-03,1
3155,635,2022-06-06,subscribed,huj-607,,2
3156,917,2024-06-08,subscribed,ddv-452,,4
3157,869,2024-07-10,burned,HRE-837,2024-08-04,9
3158,102,2024-06-29,burned,Rts-286,2024-08-13,3
3159,753,2024-04-01,subscribed,Xps-063,,6
3160,833,2023-05-14,burned,aZw-127,2023-07-21,7
3161,191,2024-06-15,subscribed,mlx-777,,8
3162,729,2024-06-01,burned,IRn-204,2024-08-29,7
3163,563,2023-12-28,burned,fTo-439,2024-02-26,3
3164,804,2023-10-16,burned,nPw-485,2024-01-08,6
3165,81,2022-02-24,subscribed,rHC-913,,5
3166,489,2022-10-15,subscribed,RAL-308,,10
3167,895,2024-03-13,burned,BMy-038,2024-04-13,4
3168,88,2023-06-03,subscribed,URO-583,,1
3169,194,2024-05-14,burned,Psm-672,2024-08-06,7
3170,104,2023-05-12,burned,Uvd-727,2023-06-14,8
3171,783,2023-09-04,subscribed,BwY-344,,2
3172,96,2023-08-03,subscribed,Xfl-414,,7
3173,423,2024-06-19,subscribed,xhi-626,,6
3174,891,2022-07-09,subscribed,clx-022,,5
3175,198,2024-05-06,burned,rSM-407,2024-05-23,4
3176,1,2022-02-14,subscribed,nrL-913,,2
3177,407,2024-03-22,subscribed,gBz-945,,10
3178,378,2024-01-11,burned,ArX-656,2024-03-28,6
3179,167,2024-01-12,burned,hGH-433,2024-03-09,5
3180,509,2024-02-20,burned,Ghx-119,2024-03-20,2
3181,638,2023-10-02,burned,MJP-861,2023-10-28,10
3182,313,2024-07-13,subscribed,Lfc-042,,7
3183,593,2023-10-10,subscribed,lHE-482,,6
3184,418,2023-11-21,burned,OBP-194,2023-12-31,9
3185,763,2023-08-07,burned,Ccn-119,2023-09-04,10
3186,681,2024-06-30,subscribed,iYC-583,,5
3187,477,2024-05-29,subscribed,MHH-092,,9
3188,73,2023-05-10,subscribed,fLD-442,,9
3189,141,2024-04-26,subscribed,QOI-344,,1
3190,582,2022-08-25,subscribed,VVq-895,,5
3191,262,2021-10-28,burned,Efh-842,2022-01-02,9
3192,340,2023-05-31,burned,nLU-832,2023-06-30,7
3193,308,2024-02-08,burned,lJj-860,2024-02-10,6
3194,245,2024-01-26,burned,Lqa-102,2024-01-31,6
3195,515,2022-11-25,subscribed,fmv-800,,7
3196,337,2023-04-24,burned,MxG-339,2023-06-30,1
3197,575,2024-06-15,subscribed,cea-288,,4
3198,561,2024-06-09,subscribed,ZdY-973,,1
3199,76,2023-09-06,subscribed,Zpd-676,,6
3200,880,2024-02-09,subscribed,vyR-551,,4
3201,175,2024-05-08,subscribed,NqH-828,,1
3202,109,2023-02-14,subscribed,zLP-679,,9
3203,183,2024-07-01,subscribed,mnh-222,,4
3204,192,2023-10-19,burned,yjl-198,2023-12-20,6
3205,65,2022-12-09,subscribed,ZAG-764,,7
3206,849,2024-07-09,burned,qKX-411,2024-10-05,8
3207,963,2023-01-19,burned,QQJ-171,2023-01-27,9
3208,474,2024-01-06,subscribed,tVK-918,,9
3209,783,2024-03-11,subscribed,Owk-307,,8
3210,100,2024-05-28,burned,Xjr-368,2024-07-07,10
3211,544,2024-01-26,burned,eQN-424,2024-04-16,3
3212,864,2023-03-16,burned,KvQ-480,2023-06-10,2
3213,128,2022-04-02,burned,WdC-649,2022-05-17,5
3214,452,2024-06-19,subscribed,aRm-587,,1
3215,914,2024-01-11,subscribed,QNA-934,,3
3216,369,2022-06-05,subscribed,Hhd-444,,1
3217,851,2022-08-23,burned,uqb-912,2022-10-02,3
3218,43,2023-10-26,subscribed,qUm-453,,4
3219,884,2024-05-05,burned,Aej-810,2024-05-28,7
3220,419,2023-09-25,subscribed,sfX-638,,5
3221,488,2024-05-13,burned,nLp-159,2024-05-30,5
3222,78,2023-07-14,subscribed,DhV-131,,1
3223,826,2023-07-25,subscribed,OHA-555,,8
3224,801,2023-12-07,burned,Rks-840,2024-01-14,4
3225,270,2023-10-22,burned,oTW-720,2023-11-01,10
3226,674,2024-06-28,burned,xGL-197,2024-06-30,5
3227,701,2024-06-25,burned,XtC-596,2024-08-22,2
3228,759,2023-10-10,burned,DQa-777,2024-01-02,1
3229,900,2022-06-29,subscribed,XBl-398,,9
3230,728,2023-06-12,burned,OlJ-267,2023-06-24,2
3231,315,2024-03-28,subscribed,erT-556,,6
3232,925,2023-11-21,subscribed,FUv-578,,1
3233,851,2023-05-27,subscribed,THO-617,,1
3234,902,2023-07-31,subscribed,FBX-266,,9
3235,889,2024-06-20,subscribed,awv-699,,4
3236,993,2023-07-10,burned,fyj-123,2023-07-19,9
3237,945,2024-01-22,burned,LwQ-909,2024-04-02,5
3238,168,2024-01-02,subscribed,PlO-058,,7
3239,339,2024-07-04,subscribed,Zad-216,,1
3240,193,2023-02-16,burned,fHM-175,2023-03-05,6
3241,453,2022-03-04,burned,CWt-750,2022-03-12,8
3242,283,2024-03-27,subscribed,qkR-801,,1
3243,336,2024-07-12,burned,YHJ-119,2024-09-05,9
3244,390,2024-01-13,burned,omU-593,2024-03-13,3
3245,1000,2024-04-27,burned,tws-922,2024-07-03,1
3246,525,2023-07-10,subscribed,osC-808,,1
3247,240,2023-11-20,burned,eoF-555,2024-01-17,6
3248,832,2023-08-30,subscribed,NdM-563,,6
3249,958,2023-01-01,subscribed,asz-793,,1
3250,483,2023-09-07,subscribed,Dxt-145,,3
3251,659,2024-06-08,subscribed,Txp-311,,7
3252,716,2023-10-13,subscribed,xjm-103,,10
3253,592,2024-05-16,burned,mTt-957,2024-06-06,3
3254,891,2022-09-28,subscribed,eVa-170,,3
3255,555,2024-05-27,subscribed,Qac-036,,3
3256,458,2024-07-14,subscribed,faJ-745,,7
3257,89,2022-07-17,burned,aeI-552,2022-09-12,4
3258,660,2024-05-16,burned,Evh-199,2024-07-31,4
3259,95,2024-07-10,burned,PiX-275,2024-09-16,3
3260,452,2024-07-10,burned,BGb-848,2024-08-08,10
3261,428,2023-08-13,burned,UAM-729,2023-10-09,9
3262,151,2023-03-22,burned,Xfq-867,2023-06-15,2
3263,514,2023-12-14,burned,QGm-658,2024-02-08,4
3264,376,2024-01-24,subscribed,ajk-280,,8
3265,22,2024-04-28,subscribed,RnC-407,,6
3266,883,2023-07-30,burned,Whf-950,2023-08-07,7
3267,313,2024-06-27,subscribed,suL-696,,7
3268,997,2022-10-25,subscribed,Akm-042,,2
3269,840,2023-12-25,burned,WBj-165,2024-03-04,4
3270,519,2022-06-25,subscribed,PBd-778,,10
3271,206,2022-03-25,subscribed,NmU-114,,10
3272,952,2023-10-27,burned,KgE-016,2023-10-29,6
3273,375,2023-10-03,subscribed,AVK-019,,3
3274,451,2023-11-23,burned,KpH-085,2024-02-03,9
3275,626,2023-08-18,burned,jVf-253,2023-08-22,4
3276,784,2024-05-21,subscribed,RPn-156,,10
3277,595,2024-03-29,subscribed,GDP-709,,2
3278,179,2023-11-25,subscribed,Aau-669,,6
3279,210,2023-10-09,burned,lVM-544,2023-10-28,1
3280,500,2024-04-28,burned,HvC-113,2024-05-30,6
3281,464,2024-03-08,burned,iUU-543,2024-05-01,10
3282,840,2024-05-15,subscribed,YMt-705,,1
3283,124,2023-10-28,subscribed,VkN-207,,8
3284,993,2023-06-01,burned,dvD-836,2023-07-22,5
3285,113,2023-04-25,subscribed,RYi-537,,6
3286,12,2023-05-15,subscribed,HaF-496,,2
3287,126,2024-07-14,burned,Wcj-126,2024-08-02,2
3288,565,2023-10-27,burned,itk-086,2023-12-08,9
3289,331,2023-11-15,subscribed,sOW-446,,3
3290,901,2023-04-09,burned,twW-099,2023-05-08,6
3291,283,2024-04-03,subscribed,iTN-408,,10
3292,140,2024-05-27,burned,LPq-825,2024-06-16,5
3293,401,2022-04-19,burned,uDS-120,2022-05-27,4
3294,902,2023-02-05,burned,qPM-488,2023-04-24,10
3295,97,2024-07-05,subscribed,GTz-999,,2
3296,517,2024-07-11,subscribed,QLx-892,,8
3297,569,2024-03-26,burned,ndQ-310,2024-03-31,10
3298,924,2024-03-30,burned,loS-711,2024-04-15,7
3299,846,2024-02-18,burned,CDM-277,2024-03-08,2
3300,69,2024-01-11,subscribed,eTR-160,,6
3301,118,2023-03-20,burned,ofU-784,2023-05-22,8
3302,888,2024-06-17,burned,LmO-926,2024-07-12,7
3303,59,2024-06-11,burned,FqT-769,2024-08-29,1
3304,33,2024-02-12,burned,zyS-454,2024-03-17,5
3305,318,2023-09-06,subscribed,lYl-418,,2
3306,50,2023-07-22,subscribed,qZW-684,,6
3307,880,2023-02-25,burned,FTy-537,2023-04-13,7
3308,489,2022-11-22,subscribed,vFB-286,,7
3309,19,2023-06-24,subscribed,Cmt-169,,3
3310,726,2024-07-13,subscribed,AJO-948,,7
3311,197,2024-01-22,burned,Iwf-994,2024-02-23,5
3312,891,2022-07-02,subscribed,yvA-648,,8
3313,450,2024-02-19,subscribed,wJX-887,,8
3314,990,2022-03-22,subscribed,NPj-988,,7
3315,559,2024-02-28,burned,Eir-748,2024-04-29,6
3316,679,2022-10-09,burned,kzB-784,2022-10-31,2
3317,452,2024-06-19,subscribed,ufy-907,,6
3318,289,2024-03-22,subscribed,ohM-436,,9
3319,141,2023-10-12,burned,Oud-900,2023-12-09,2
3320,84,2023-04-18,burned,WOE-974,2023-06-08,1
3321,694,2022-10-28,subscribed,gZJ-471,,5
3322,391,2024-05-24,subscribed,BIt-798,,6
3323,591,2024-06-06,burned,xeW-315,2024-08-09,3
3324,215,2022-09-04,burned,uDL-105,2022-11-06,8
3325,526,2022-05-25,subscribed,mvT-786,,7
3326,215,2022-12-19,burned,YEv-003,2023-03-12,2
3327,403,2024-02-10,subscribed,SRM-184,,7
3328,128,2022-10-27,subscribed,UTz-251,,1
3329,822,2024-07-02,subscribed,oWq-374,,9
3330,477,2024-01-30,burned,gHE-987,2024-01-31,7
3331,760,2024-02-10,subscribed,lCa-763,,6
3332,404,2024-01-01,subscribed,hbS-275,,2
3333,29,2024-05-17,burned,kWM-660,2024-07-15,3
3334,792,2024-02-25,burned,QOO-133,2024-02-25,1
3335,338,2023-10-01,subscribed,Xst-154,,10
3336,831,2024-06-29,subscribed,xFH-194,,5
3337,714,2023-09-30,burned,DSY-050,2023-10-09,9
3338,361,2024-04-22,burned,JCY-213,2024-04-26,6
3339,569,2024-05-22,burned,BMl-733,2024-07-23,5
3340,392,2022-09-01,subscribed,yln-857,,3
3341,218,2024-02-16,subscribed,atC-889,,5
3342,574,2024-06-12,subscribed,xyq-441,,8
3343,669,2024-06-23,burned,naR-872,2024-07-25,2
3344,202,2024-01-22,subscribed,BvJ-781,,5
3345,17,2023-05-11,burned,aKM-861,2023-06-18,6
3346,322,2024-04-01,subscribed,ejO-083,,10
3347,518,2024-07-04,burned,ohF-250,2024-07-15,8
3348,570,2024-01-29,subscribed,DlR-999,,8
3349,325,2024-01-21,subscribed,KhH-751,,5
3350,412,2024-04-29,burned,xBQ-799,2024-07-26,9
3351,318,2022-03-10,burned,VgP-305,2022-05-22,4
3352,681,2024-07-05,subscribed,hBR-515,,9
3353,965,2022-01-04,burned,CaI-654,2022-03-17,7
3354,82,2024-04-15,burned,EIZ-949,2024-05-12,6
3355,474,2022-07-22,subscribed,EpD-301,,4
3356,468,2023-10-09,burned,Xaz-584,2023-10-26,2
3357,425,2023-12-18,subscribed,McR-631,,8
3358,945,2024-04-02,subscribed,icy-345,,6
3359,731,2024-05-24,burned,Apj-249,2024-05-30,3
3360,689,2024-06-25,burned,sJU-159,2024-08-02,7
3361,204,2023-09-22,subscribed,Dzs-475,,10
3362,583,2024-06-22,subscribed,jTr-363,,7
3363,387,2023-05-19,subscribed,DKO-563,,6
3364,778,2024-06-15,subscribed,KHK-282,,2
3365,98,2022-07-02,subscribed,dyU-449,,8
3366,345,2023-02-28,subscribed,lJw-852,,1
3367,803,2023-08-25,burned,LYG-330,2023-10-18,1
3368,208,2024-07-06,burned,VPd-048,2024-08-01,6
3369,514,2022-03-05,burned,SIy-121,2022-04-07,5
3370,636,2022-05-02,subscribed,PCA-428,,9
3371,792,2023-01-10,burned,jqk-838,2023-01-26,7
3372,586,2023-04-12,subscribed,RGs-762,,2
3373,166,2023-05-24,subscribed,gmY-698,,7
3374,22,2024-07-03,burned,XYs-125,2024-08-17,3
3375,154,2024-07-08,subscribed,BiI-471,,1
3376,939,2024-07-07,subscribed,CNi-546,,8
3377,439,2024-03-23,subscribed,MOU-411,,3
3378,295,2024-02-19,subscribed,IDv-332,,8
3379,219,2024-07-04,subscribed,UIF-746,,7
3380,669,2024-06-13,subscribed,fgo-507,,2
3381,495,2024-04-04,burned,fMV-833,2024-04-27,1
3382,230,2024-04-05,subscribed,jQa-879,,7
3383,20,2023-09-30,subscribed,ENe-902,,1
3384,987,2024-03-02,subscribed,SOo-222,,6
3385,553,2024-06-15,subscribed,vIC-892,,10
3386,950,2022-11-07,burned,xPy-171,2022-11-16,10
3387,148,2023-11-09,burned,ljP-665,2023-12-11,8
3388,108,2024-03-29,subscribed,nqJ-303,,7
3389,403,2023-04-02,subscribed,mtc-423,,4
3390,596,2023-12-27,subscribed,yqZ-494,,1
3391,483,2023-09-08,burned,YLF-932,2023-10-16,1
3392,367,2024-07-09,burned,dOD-285,2024-08-20,4
3393,834,2024-03-28,burned,BkV-884,2024-06-11,5
3394,414,2024-02-29,burned,eMO-007,2024-05-20,7
3395,309,2024-04-01,subscribed,NYy-278,,4
3396,802,2023-05-24,burned,YPa-095,2023-05-30,10
3397,918,2024-02-28,burned,viK-228,2024-05-05,1
3398,835,2024-03-12,subscribed,eCg-337,,10
3399,134,2023-10-07,subscribed,rkz-955,,7
3400,719,2023-05-16,burned,qbI-160,2023-07-29,2
3401,283,2024-07-10,burned,TKh-849,2024-07-30,2
3402,778,2024-02-21,burned,aDK-918,2024-05-09,8
3403,73,2023-10-24,burned,QPk-989,2023-12-19,10
3404,481,2023-08-29,subscribed,CTQ-514,,10
3405,352,2024-05-22,subscribed,yHf-862,,10
3406,560,2023-07-31,burned,nZa-464,2023-08-08,5
3407,326,2024-06-18,burned,jex-652,2024-09-03,10
3408,745,2024-07-03,burned,AIU-451,2024-08-29,2
3409,443,2024-06-15,burned,rGH-180,2024-07-05,5
3410,100,2024-06-07,burned,GLh-427,2024-08-27,8
3411,59,2024-07-12,subscribed,yhF-635,,6
3412,508,2024-01-05,subscribed,WhZ-922,,3
3413,258,2024-07-03,subscribed,QaI-588,,8
3414,413,2024-03-25,burned,DyC-821,2024-04-27,9
3415,452,2024-06-30,burned,MJD-981,2024-07-02,5
3416,65,2022-02-06,subscribed,ptp-757,,2
3417,595,2024-04-01,subscribed,oEb-968,,2
3418,154,2024-07-08,burned,pDO-184,2024-09-08,7
3419,985,2024-05-24,subscribed,nLC-203,,1
3420,266,2022-07-15,burned,dlV-826,2022-09-22,10
3421,821,2022-11-30,burned,Ljr-406,2022-12-04,2
3422,79,2022-04-18,subscribed,Xrq-092,,10
3423,315,2024-02-12,subscribed,KRB-323,,4
3424,662,2024-06-30,subscribed,DbK-959,,1
3425,947,2023-03-17,burned,wWQ-897,2023-03-30,4
3426,560,2023-03-28,burned,Jbk-190,2023-04-20,10
3427,917,2024-05-20,subscribed,qzv-482,,5
3428,891,2022-12-05,burned,hMK-831,2023-02-02,9
3429,248,2024-07-05,burned,rjW-196,2024-09-25,1
3430,790,2023-07-19,burned,Xqf-718,2023-10-10,5
3431,868,2023-05-18,subscribed,Dxo-954,,2
3432,610,2023-12-25,burned,VMt-032,2024-01-31,9
3433,414,2023-12-13,subscribed,fUe-355,,6
3434,25,2023-02-12,subscribed,jDu-486,,2
3435,284,2024-05-23,burned,qfZ-450,2024-08-20,3
3436,449,2024-07-13,subscribed,Xca-205,,8
3437,881,2023-07-29,burned,NJv-153,2023-09-17,1
3438,301,2023-08-24,subscribed,izf-542,,3
3439,68,2024-01-08,subscribed,Cdj-059,,10
3440,7,2023-01-25,burned,uFl-178,2023-03-07,1
3441,817,2024-05-16,subscribed,JSw-593,,8
3442,137,2023-05-10,subscribed,ECh-977,,1
3443,164,2023-01-28,subscribed,Kqu-700,,5
3444,83,2023-01-03,burned,rdl-416,2023-03-27,4
3445,897,2022-07-01,burned,GgZ-715,2022-07-21,7
3446,650,2024-05-10,subscribed,njt-269,,5
3447,420,2024-06-24,subscribed,Mpz-602,,8
3448,73,2023-04-08,subscribed,CIu-502,,1
3449,237,2023-09-22,burned,hLU-107,2023-10-15,5
3450,46,2023-07-15,burned,EUg-114,2023-09-15,4
3451,618,2024-06-13,subscribed,FNI-640,,3
3452,928,2024-04-20,burned,yQV-104,2024-06-15,5
3453,800,2024-03-02,burned,kcT-398,2024-03-31,10
3454,262,2023-07-21,burned,cWC-952,2023-10-14,3
3455,176,2024-05-05,burned,tzS-170,2024-05-31,8
3456,166,2024-02-20,subscribed,UMw-441,,3
3457,657,2024-06-21,burned,Fyg-711,2024-07-09,1
3458,842,2023-02-19,burned,fth-840,2023-04-13,9
